x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,y
0.3534774751,0.642209637,0.245631574,0.1092794454,0.7943842251,0.09896862341,0.2713813951,0.855109422,0.3464692871,0.9730453495,0.9797343348,0.2682760205,0.04097822225,0.7050632842,0.4509865026,0.100752844,0.707522819,0.03117490911,0.8701966905,0.1386525291,0.1273118787,0.175672298,0.9602663585,0.6931693603,0.8013715355,0.3976349857,0.3363127275,0.2344840068,0.4806480283,0.5518287335,0.6317748437,0.257118504,0.9486540809,0.1697584982,0.9656531748,0.01485612251,0.4811256918,0.3333678381,0.4491234139,0.570664579,0.435589158,0.4148468503,0.7327234154,0.6858762751,0.833271282,0.2499589812,0.6095285098,0.5851947854,0.3697378109,0.4860575419,0.3137821433,0.1418443976,0.2138012107,0.1055136464,0.6830695752,0.6607273931,0.9506063716,0.7296784136,0.05204583876,0.8842451739,0.8626751629,0.4433203208,0.5858630505,0.9760783325,0.5323043638,0.9053218284,0.08303875781,0.1910518687,0.4407549434,0.5847568083,0.8162278519,0.9882621151,0.3888514965,0.04741563614,0.8011715033,0.6043807191,0.1985428589,0.4948284566,0.7423102455,0.7704117871,0.499618412,0.3052145301,0.973742582,0.663362611,0.4082375193,0.2804632242,0.731102983,0.2421834456,0.171709989,0.529833889,0.2899873926,0.6289051449,0.1179386749,0.6549411046,0.283296528,0.0002429344345,0.1269360577,0.9336153778,0.8673546391,0.233609032,20.67256547
0.7783719045,0.6085715932,0.9709047114,0.3736056595,0.6814606125,0.06353572242,0.3962473468,0.9638176612,0.5389808745,0.2878795033,0.1202709631,0.7035283402,0.6448560434,0.3739387136,0.9509413519,0.02220281299,0.3037238516,0.9210694863,0.3209354383,0.2522528339,0.5342204099,0.8238017499,0.1031467609,0.9430207096,0.7950728812,0.1812502556,0.7120079612,0.3849587226,0.4022946781,0.7832900924,0.962784808,0.1266558728,0.4206302369,0.4809416081,0.376311817,0.3631891237,0.05226866756,0.6855386206,0.4362144171,0.1947938026,0.8160335023,0.8025607482,0.4863916281,0.2984506611,0.6380927258,0.2881521358,0.2360079303,0.730514654,0.04032523972,0.09476847103,0.006788174024,0.1529431865,0.06899000871,0.9958023678,0.28880997,0.1492680127,0.240996258,0.9361255715,0.520160223,0.3648180963,0.8733914579,0.3949902705,0.33500857,0.2072825225,0.3777968239,0.316684356,0.6773039593,0.2895827047,0.5771997464,0.06589216503,0.1912891567,0.4074052716,0.9369492539,0.3772519857,0.6640741212,0.2550872224,0.127033576,0.05853660008,0.3054134985,0.1576610268,0.174010448,0.7607593084,0.01583807094,0.5578101257,0.3794613806,0.5065499999,0.5628302372,0.3133676945,0.2951088602,0.7334018493,0.8712769881,0.1925816325,0.09761876054,0.8977958064,0.3498954636,0.5513173907,0.3595431445,0.1258023363,0.5893316449,0.5251408518,17.91427865
0.2029935592,0.4518690447,0.796947504,0.5904261031,0.09691732707,0.5480214972,0.7027382993,0.7927034058,0.6291175786,0.1526581645,0.7101732666,0.6773418461,0.02442688294,0.4117476676,0.332950247,0.6694120643,0.2161358123,0.590871923,0.9132059618,0.7978023722,0.9214577362,0.9785059669,0.01067012701,0.6227412764,0.4128393978,0.8598544903,0.251814702,0.9810294891,0.6137079695,0.7935374022,0.08559955282,0.1834578848,0.758403673,0.02198652204,0.8168779859,0.01394901869,0.6571188391,0.3650939202,0.6114948527,0.696031407,0.3424752192,0.1079624481,0.06964586775,0.5889360226,0.5206553537,0.7422010091,0.50973551,0.42244579,0.3980871782,0.0264469026,0.3355572017,0.9760201575,0.8735555762,0.329378067,0.5877954051,0.8472967455,0.4412743368,0.01795786375,0.07451046182,0.5103927213,0.9694393757,0.6932095422,0.07091619144,0.1893608758,0.7713231432,0.84143976,0.6176945862,0.6444231696,0.02833745038,0.8285302596,0.7882752082,0.2590351441,0.70867672,0.2148546064,0.04033016105,0.2011365426,0.1786288768,0.3377479967,0.4184494972,0.5085388915,0.4767538755,0.270674606,0.02917066857,0.6051016222,0.3957448298,0.2986721574,0.8669410428,0.7467433078,0.8577655484,0.4949827947,0.1309312521,0.6962214361,0.2060737799,0.4412296691,0.06500078895,0.8253084024,0.125940641,0.903097507,0.8642306023,0.4645827644,23.17761468
0.7443682043,0.6194450738,0.8030756423,0.4318051008,0.7858084842,0.4624568171,0.9409657878,0.4863721008,0.4626192719,0.7850718616,0.8215776918,0.5544891143,0.1797978135,0.467758231,0.9680725029,0.752986193,0.8111626039,0.03282549882,0.4678594626,0.6466211337,0.8300326836,0.04927365358,0.8524388856,0.5484009367,0.1973139706,0.3172552164,0.2819295518,0.5308590343,0.05168567991,0.1585361585,0.8126930434,0.1326039907,0.2333962695,0.4533706056,0.5171208881,0.7636104796,0.4473324267,0.789864621,0.618346307,0.1130997394,0.1563314384,0.4370337254,0.3968893931,0.7435442696,0.5807371398,0.388133081,0.1707602835,0.2268371023,0.5755010185,0.4234388049,0.5149275089,0.1706774353,0.6629062523,0.8525387409,0.2579395068,0.4915142258,0.975527329,0.3332417406,0.5950463449,0.0901957002,0.6060150025,0.0896317733,0.9592354353,0.7156626521,0.7881597881,0.7041043608,0.5897290361,0.4499127811,0.8583733798,0.9568356675,0.4990361729,0.9315350492,0.58333291,0.5383841869,0.454482733,0.2092877615,0.003719660818,0.2415062269,0.5097231716,0.3799599523,0.448485228,0.9806482196,0.3502723707,0.4521829394,0.1335155514,0.04795773244,0.7754095146,0.5706831751,0.760704806,0.1498627989,0.5718287712,0.2536424743,0.2280618169,0.01152601405,0.1303407236,0.3092681115,0.1168787606,0.9858584404,0.3086326485,0.1303239467,22.41572402
0.1990823128,0.5877032283,0.06404352386,0.8624341301,0.9614996792,0.2467474207,0.4500952686,0.02213445103,0.6407102247,0.4139260581,0.2700584661,0.2068371106,0.6540230777,0.416217031,0.179659289,0.6891090815,0.565072283,0.8586720549,0.1174758989,0.7856666019,0.6735167868,0.1150109368,0.6948207299,0.4415472889,0.9449847856,0.1416113506,0.6428333908,0.3819800455,0.9568146706,0.3299748953,0.9621859095,0.9014858511,0.2703832353,0.8035417768,0.9956042018,0.2526630022,0.4367771693,0.5201807366,0.2949311358,0.01526483965,0.2201292442,0.2819368843,0.4435997013,0.1711024784,0.8732543567,0.7049111327,0.08520047756,0.6500924511,0.6536564764,0.9562211736,0.003020871356,0.2479324498,0.9277914794,0.9321339154,0.7205864194,0.765763321,0.09148295793,0.5138758348,0.2315829913,0.1812180436,0.8103032991,0.1350381367,0.468651637,0.9385782396,0.1858320556,0.9779934237,0.9942879858,0.5556171547,0.1701427402,0.3161048879,0.4244928327,0.3093242244,0.2806355799,0.9722297092,0.1533648274,0.7333279087,0.0004102894392,0.5961826694,0.915943004,0.2879340941,0.1855259753,0.6516797949,0.7126014073,0.688030519,0.31931688,0.2522024022,0.9559188,0.9232995083,0.4573166099,0.8461938662,0.4523234776,0.4243890181,0.1567629476,0.4264060565,0.5374169386,0.02250432743,0.4441130052,0.7813562184,0.6800460564,0.6351569889,27.55588928
0.9095554284,0.01803200983,0.5570475862,0.7873488484,0.5413353827,0.3238955526,0.1362505651,0.8875630718,0.4707623924,0.878115197,0.5858521224,0.6741921166,0.8042611544,0.6591555446,0.3980548407,0.5136333839,0.8030455247,0.3736502964,0.3881214568,0.09569011606,0.9145844352,0.09103631495,0.6482091774,0.4131944788,0.4056193903,0.6795518366,0.06709373263,0.593705783,0.772031786,0.8282127579,0.1705303894,0.8974190501,0.6561460918,0.8818548008,0.4852807171,0.5420333451,0.919038277,0.8999095434,0.4481608734,0.2744126316,0.3931704346,0.3877643285,0.286866875,0.2685796043,0.8610629365,0.06986192068,0.6776111821,0.1728200515,0.3445058934,0.06154303413,0.2699736369,0.7684210711,0.8850153245,0.2215271519,0.4635478393,0.4703240479,0.8735753058,0.7627990529,0.5130772184,0.6707472005,0.8473550539,0.009538954026,0.4028900311,0.9072431673,0.7403130308,0.5428413743,0.529644527,0.3477700976,0.5205205336,0.6553831995,0.4183630384,0.7141531464,0.8612322273,0.1546848482,0.4515470228,0.4080200913,0.687464804,0.2498674653,0.640250915,0.8774892417,0.4181315998,0.9110157,0.9931637389,0.1060920499,0.233053188,0.9503797515,0.9583276865,0.09770727539,0.01499850038,0.1611000233,0.9960127834,0.1799996166,0.5025476067,0.8484177264,0.02040161069,0.6044889823,0.2770254489,0.8623349164,0.2834611493,0.6867557203,24.50241548
0.6742196324,0.2214935489,0.03479919987,0.4092495738,0.289193152,0.8089777496,0.8003641885,0.4570239522,0.6065122253,0.604259516,0.8271581484,0.4250024141,0.2754466798,0.2650349181,0.5361922793,0.4491482027,0.440120771,0.09113733909,0.7186037407,0.213736688,0.1969536302,0.4127583203,0.2277783416,0.5838582673,0.3714633393,0.4489117226,0.5371693216,0.2035355225,0.1557516229,0.8804219029,0.4337237028,0.4120936096,0.03561215027,0.4979763026,0.5541697216,0.558840871,0.7070311693,0.177481835,0.2522231342,0.8107304652,0.9471706168,0.1359327474,0.4976495545,0.2141762527,0.06007316835,0.3255033381,0.1436876252,0.7099330734,0.5337254137,0.143834471,0.009241588406,0.808157049,0.1761944062,0.6062166422,0.3369219131,0.5854859383,0.315653627,0.08693956069,0.2229500086,0.1880585665,0.4280193524,0.6582837834,0.2638060749,0.0120699353,0.5189373643,0.6057594894,0.962870494,0.5894708031,0.4711725594,0.5734016259,0.9279006299,0.8283781456,0.3229787334,0.2372543637,0.2626336124,0.5044210397,0.7440494512,0.5032192072,0.06779639583,0.7235807004,0.8059701287,0.2894978651,0.6641257393,0.4265919011,0.8891193557,0.8452255582,0.5254319983,0.6915055458,0.883349701,0.4957170101,0.3132507405,0.7536661379,0.2200662548,0.388531148,0.8657272371,0.7244223403,0.4038110052,0.2147445024,0.3559683908,0.2841041492,22.8905245
0.1760892879,0.7433329136,0.2520698869,0.4541674702,0.3858594468,0.9820773786,0.3910922441,0.0799824828,0.08982575257,0.5907537214,0.5993635517,0.4187589905,0.4318436923,0.05393258284,0.5165465104,0.5047394754,0.1495493186,0.1038393861,0.1235724906,0.1010282465,0.6097081955,0.1964826524,0.2514301522,0.1735721442,0.9578353044,0.8546174632,0.2304948374,0.3275662939,0.2098928423,0.4918759595,0.01961053247,0.6713680089,0.5231581498,0.8986389283,0.1643926843,0.8041092461,0.7919610145,0.1271811892,0.3985592241,0.1701526411,0.2547205005,0.2632461748,0.556236394,0.4114109318,0.947732804,0.1263701419,0.9736921349,0.2306386402,0.7728739364,0.3389699262,0.1430813954,0.8578891852,0.3088608992,0.6588554042,0.5664436851,0.4717563094,0.4958194726,0.7322379141,0.08777291412,0.668180662,0.8958121014,0.05778819702,0.1406533392,0.7166319367,0.4372816482,0.4035486208,0.1369666345,0.5067700407,0.1265453112,0.4766204563,0.763615299,0.2582643579,0.4807861682,0.9920159694,0.6866504234,0.8413567713,0.4148476066,0.7678609231,0.04050917294,0.1229111825,0.2030705929,0.4019519246,0.8457448783,0.3462660508,0.6546211935,0.7093142948,0.5861823541,0.3572419682,0.5770533417,0.3422655928,0.08387373855,0.9928039782,0.1271824536,0.07234838384,0.8785307492,0.3018346609,0.6502969741,0.3290057297,0.3914542708,0.262112972,22.46297871
0.3430440058,0.4107004006,0.7204160691,0.5115361942,0.9435652172,0.04188039384,0.5030683226,0.5842247888,0.9201969861,0.04915852362,0.5734995849,0.8536299285,0.2419277281,0.8762923485,0.01904340927,0.7324546291,0.9331132212,0.6571976616,0.439029244,0.04488101647,0.9201138133,0.4702962227,0.02899674434,0.6898210713,0.4818372536,0.1243453174,0.2142718093,0.06449068046,0.5742935397,0.6220294793,0.5057422984,0.817102133,0.8610088213,0.6156243967,0.01275647971,0.6952296557,0.4179992169,0.5655574832,0.649080602,0.3502366143,0.9170985052,0.1339748667,0.6715118073,0.004359579957,0.9246511054,0.1125041332,0.09488423015,0.3330076331,0.373566286,0.2143000723,0.5851216609,0.442914098,0.03417558904,0.3196520623,0.8104329136,0.6897015349,0.7248708536,0.6981169241,0.3109730214,0.09966392208,0.272467184,0.8317853002,0.9804707978,0.4938470147,0.009700354923,0.1400448121,0.3220805753,0.5785853486,0.07509364581,0.9433572987,0.3650836733,0.9125842179,0.7805218028,0.7554372725,0.6067195798,0.6267838171,0.6380032352,0.628721387,0.5537282314,0.9864140185,0.7322905674,0.7769463884,0.8724628151,0.2156397627,0.0838041591,0.4828944366,0.5140806956,0.8291817799,0.4437835793,0.5708530255,0.5270709385,0.03820278376,0.6152148966,0.8280432858,0.1575005481,0.5943317339,0.5936105444,0.1641849641,0.1234635737,0.980051943,21.3198141
0.3937191697,0.2274217287,0.1713245445,0.6676017136,0.6094452973,0.643552123,0.08800602751,0.8935345835,0.3892663968,0.3133694064,0.4623614472,0.3900660657,0.8635770031,0.9292609752,0.3034532164,0.8639358075,0.7815231295,0.9308076723,0.2457503122,0.5769591501,0.2745445847,0.8240944905,0.005324190571,0.5648191629,0.3392034313,0.3226837071,0.6449063239,0.8514844493,0.6091953914,0.8531729786,0.2645971119,0.5195018548,0.4505365391,0.0116448995,0.5568121431,0.6615243241,0.5919144044,0.7362798988,0.5713395285,0.06675025485,0.1164455241,0.5964745775,0.274979192,0.07964512903,0.4296027434,0.5543225981,0.3287459883,0.7204337022,0.6437706081,0.3328183611,0.7548725289,0.6486950425,0.6374453787,0.5534277008,0.01138966809,0.6965071835,0.3760417911,0.9426097102,0.8179847711,0.5876944695,0.2521819818,0.2037173933,0.3403848377,0.4765679436,0.29606551,0.5149294954,0.1653704255,0.9777128128,0.107924555,0.9319441397,0.9135780114,0.5253604818,0.7249102718,0.436048298,0.6300345775,0.3405759374,0.3011590198,0.5782297862,0.4981296742,0.5795363691,0.2866605813,0.3669578318,0.08389796063,0.05227637227,0.2534571297,0.07424685933,0.1037747086,0.8129284054,0.03887369702,0.6589427939,0.2725577488,0.8715456807,0.4849922846,0.3055764593,0.5176389357,0.381958019,0.5643010647,0.1145328683,0.9969905028,0.4255558777,21.44877094
0.3482306397,0.7102098483,0.3638994065,0.833274305,0.4542707244,0.7195584133,0.1074532164,0.8461191856,0.7357179868,0.2117167785,0.1452860097,0.3162923487,0.976070586,0.2568315746,0.4561272089,0.03002022572,0.3972275296,0.5713200154,0.9531246125,0.5167360449,0.8191073262,0.5471276426,0.04078501344,0.3150082752,0.5755495078,0.9505939659,0.8591303598,0.2283556142,0.22010983,0.2011729671,0.9224988963,0.8526661531,0.7748834323,0.3927351142,0.5043807043,0.4643317448,0.2533981076,0.5050280461,0.03049654785,0.1318103735,0.8865895962,0.751679767,0.4228684091,0.5171503623,0.369998886,0.7407798672,0.7841871792,0.7632851902,0.7226117248,0.2045043387,0.3379699792,0.469845435,0.3307929914,0.7549402002,0.3293535242,0.1382320868,0.399040452,0.9799144328,0.2258814129,0.6121586589,0.4329730498,0.07102456765,0.487876606,0.7021643286,0.5132199758,0.8721060637,0.2889370167,0.0862491713,0.9365656117,0.3781963495,0.5764055515,0.7920031261,0.3243136639,0.7161645382,0.1354188498,0.2912937472,0.1447106361,0.8112305584,0.2226492352,0.7174035554,0.9432983972,0.5277722091,0.5400291923,0.4610335681,0.3258901434,0.4756550309,0.6028075323,0.9859915722,0.9377645593,0.8621529583,0.8891305357,0.4678491833,0.6574443272,0.8950667229,0.392950765,0.9617624783,0.4157860621,0.6010826654,0.7098047133,0.9505920131,29.48929253
0.2446162741,0.7461309782,0.5208155861,0.2685571406,0.7766068398,0.5522222802,0.6609738206,0.3229010686,0.4812739518,0.617354251,0.4049108143,0.1983725398,0.9616404923,0.51146754,0.7339203703,0.4110471936,0.355131764,0.4071642985,0.4091966438,0.5441801159,0.54346987,0.4971538159,0.1347857849,0.4960754785,0.1691039004,0.1261357863,0.9326457173,0.6049500131,0.6594900581,0.4017936703,0.9089808919,0.6379304896,0.7691698695,0.368562469,0.9600118808,0.8204612902,0.853948463,0.1721942674,0.2709632079,0.2856265997,0.2709092232,0.8554081621,0.03188479521,0.07609998898,0.2739148706,0.1998729746,0.2318596139,0.7979431893,0.5631265939,0.005770661293,0.4293227657,0.4078849269,0.1139452694,0.6761417886,0.7020971884,0.7208932191,0.7284709456,5.28E-05,0.9539208038,0.8142087671,0.9039816966,0.01564329531,0.9338587958,0.8097885287,0.837219143,0.09328738472,0.7387780289,0.9599166896,0.6785473414,0.5705614046,0.9456296777,0.4429371217,0.5992935663,0.4763382935,0.9328462214,0.07608472677,0.5011197008,0.6869524414,0.7919065384,0.5830186474,0.9089177441,0.9419914469,0.06431922319,0.4023705395,0.02345902172,0.3294166574,0.536868218,9.11E-01,0.8465543225,0.1274997267,0.09303037474,0.5892673388,0.5321179725,0.2663776414,0.8994530846,0.9273664095,0.4026114383,0.8903025571,0.3839488943,0.7368168318,25.17466262
0.4759422175,0.1225831565,0.9279342012,0.4540965934,0.7344870403,0.3671738144,0.01888087858,0.1005303587,0.4962194795,0.6899643571,0.3347353266,0.6954884592,0.6986355894,0.7039359073,0.492521854,0.9148861501,0.489196518,0.4502651935,0.199380819,0.3076550874,0.04233449252,0.6335352936,0.2485357439,0.3041552545,0.7708145217,0.3272211832,0.242195892,0.1690577491,0.7748584022,0.129706258,0.4537537603,0.5069301161,0.6873899127,0.6332834823,0.8107206729,0.04475143393,0.2964407248,0.2801341188,0.1460169056,0.2891782539,0.3097653141,0.5218844619,0.6637044789,0.3811005136,0.7194702313,0.3361653386,0.2902836773,0.5411880559,0.02371636031,0.07978912363,0.4179695436,0.9429127114,0.7215117798,0.0881265695,0.8463180128,0.7323007706,0.6109465257,0.8202929606,0.4041098477,0.2215010509,0.5120233891,0.5488417556,0.538326372,0.5650737915,0.9487049182,0.9022456231,0.8757170366,0.8014168109,0.9434281073,0.09849464168,0.2651232614,0.4950559457,0.8465344931,0.5051657115,0.7480347393,0.1389599052,0.252413813,0.731776095,0.1647340089,0.3513559347,0.2648662578,0.3498616942,0.7083240491,0.3678471811,0.5552633226,0.09993187705,0.8050176932,0.3698886256,0.648534159,0.7253896017,0.2096609221,0.884674985,0.6162242516,0.4287251418,0.1823351836,0.9423009379,0.7550682041,0.2080245627,0.3377107747,0.8096742581,26.02515533
0.6956776632,0.7657842927,0.4412011022,0.7164762626,0.3864937229,0.2112629169,0.6326770348,0.9760139256,0.3106009714,0.4609695922,0.6740013711,0.5415062821,0.8434277957,0.7617427065,0.05829720386,0.9984212339,0.7524024537,0.8639033163,0.6511977121,0.856285128,0.1123829749,0.3477378356,0.8764209436,0.2016552113,0.07824209858,0.7881189399,0.8354861556,0.1626522182,0.8543459828,0.6867677956,0.5200826832,0.8302501928,0.4192492493,0.1939939562,0.2848526766,0.5051640183,0.5313307927,0.8055808264,0.7913527237,0.5813665572,0.7807854834,0.1917734583,0.05006452709,0.8736338226,0.07555449376,0.2466884297,0.6953189496,0.4094479376,0.8763139699,0.2979797947,0.01187134667,0.3006556406,0.5780750492,0.3759383754,0.5348727558,0.8765981188,0.9124850542,0.2659740647,0.4621404733,0.5491440152,0.9491124569,0.9986173192,0.2354072488,0.7269798713,0.3780310622,0.008108196886,0.009252522436,0.4605660076,0.488334913,0.02256969657,0.6869274168,0.2940033886,0.5598931015,0.3009190732,0.1671343149,0.4071737386,0.2322733648,0.5348009769,0.1988285303,0.5084059766,0.1573785149,0.6709747095,0.7539376844,0.1103942342,0.467802412,0.07087170065,0.5981824455,0.2644042979,0.5276244568,0.5174610094,0.9243543462,0.5490832226,0.5829984797,0.4016531258,0.9490796032,0.7771859094,0.2854052903,0.8442095858,0.4323963602,0.8286671435,23.81451372
0.8228880683,0.1888701868,0.7011411314,0.2906429693,0.29749267,0.2963480769,0.7255682476,0.2298260418,0.0009058352461,0.7152368535,0.1711847438,0.1044823953,0.2375161206,0.3799005223,0.4759063275,0.04457004071,0.9705733326,0.7160630534,0.3231940653,0.3186972573,0.4485425494,0.6262448228,0.1463730666,0.1889298138,0.8594345828,0.2562549239,0.380194998,0.871271851,0.6631478294,0.3417118793,0.6836995457,0.01968321538,0.73564266,0.4870160405,0.8131821473,0.954637652,0.9257885495,0.9092650435,0.5121699559,0.3601421141,0.4650353247,0.6898960033,0.8839977769,0.206986303,0.9181931585,0.815180232,0.9788560152,0.8802517733,0.2799373297,0.1059559113,0.112241072,0.2912233186,0.614183724,0.8043203261,0.899250307,0.6237533844,0.005631312748,0.1863167765,0.09972620385,0.3633244756,0.5013509936,0.04339717858,0.3484779758,0.1791796746,0.6470701663,0.4642723693,0.4953176469,0.427691788,0.9560197105,0.2147351251,0.5166642598,0.7360173684,0.5568444131,0.9290208857,0.3779683556,0.4636758058,0.08852231521,0.6089991111,0.2882119684,0.1603090395,0.5445312929,0.5323102634,0.07587164122,0.6982154535,0.6237721907,0.1890172827,0.4694348622,0.7203229165,0.5294357405,0.3954890762,0.3223384581,0.6103938666,0.9391086983,0.6717448405,0.07474590364,0.4606849735,0.8908241315,0.0944624258,0.9888757121,0.9490693936,22.92934192
0.07827448073,0.9334133204,0.3631325903,0.8447091671,0.4183833377,0.4408551127,0.634243091,0.7744774193,0.03378915095,0.5931559955,0.1867329941,0.3459495179,0.3479686662,0.4690603402,0.3341364119,0.1073611185,0.1456287385,0.03343798556,0.4702490853,0.9544476949,0.1156752236,0.946264493,0.7333615147,0.6374988029,0.6452777553,0.8267276484,0.1069198644,0.5047543236,0.6970911383,0.5868204451,0.832779071,0.07227170901,0.6907010395,0.5340277304,0.379160864,0.3402749822,0.6208326328,0.8909953746,0.4961759261,0.8247231641,0.4021563818,0.1023944628,0.06150573646,0.05133437132,0.380150142,0.3372377508,0.7179370236,0.7428215016,0.05085396883,0.2211232629,0.2742618502,0.5476119841,0.1445152239,0.1339412194,0.9437888892,0.8042029073,0.1806549021,0.4065678079,0.3556219993,0.7910040741,0.5102129165,0.127849737,0.7389920632,0.3968879782,0.2629242476,0.375498622,0.4977565636,0.3431155164,0.2419057726,0.3985020288,0.01917291075,0.7724978461,0.1709448936,0.04390461363,0.6536986929,0.7739361288,0.8138291316,0.4935091827,0.2053681847,0.7372276772,0.6997130772,0.2462707341,0.9034077559,0.1043714581,0.9826882396,0.860247811,0.6878986455,0.9387498883,0.7223111683,0.190456997,0.4421561381,0.07150302433,0.3896574223,0.7416030197,0.3864433509,0.3302941755,0.5953557225,0.872204529,0.04758319255,0.3854704347,22.6921881
0.1582407418,0.6953542507,0.1057245604,0.6648077586,0.2861808708,0.1989168137,0.9363525578,0.01852457675,0.4377772719,0.02162699246,0.4835930481,0.5010473778,0.3216624714,0.1321617775,0.3763875377,0.6722629399,0.7823958086,0.5307506024,0.5898343944,0.2006163711,0.2873303332,0.1618956101,0.24929535,0.2248867802,0.5194487864,0.5626887558,0.9449474208,0.1955706471,0.6416757102,0.817259269,0.5602414638,0.2550036525,0.26255023,0.03925305307,0.3054442265,0.744603679,0.04751775721,0.2192952825,0.7062324985,0.7826515628,0.4553184101,0.6980743385,0.3879521687,0.159913245,0.3981494935,0.5799678202,0.9480532819,0.06875095209,0.5073940938,0.3289197782,0.5083116943,0.02397544738,0.3130253547,0.8198681475,0.5539417339,0.4505824928,0.2855250717,0.2980425228,0.3831014336,0.83557071,0.9672132068,0.4386553814,0.3933528387,0.8465507758,0.4269053206,0.5520181723,0.2309416646,0.7435025358,0.5319883183,0.8090345502,0.78073273,0.2150047683,0.7156355506,0.800054408,0.3461072408,0.1726091129,0.00263215558,0.4509036531,0.3524327315,0.5549098338,0.1880410926,0.8596655477,0.2577552156,0.2264296051,0.4807140565,0.4988510237,0.2150852288,0.2718607267,0.1697052392,0.7184601783,0.7700890313,0.4623284975,0.7140870227,0.7359353919,0.1382755277,0.9661780248,0.8210319471,0.2044834612,0.1861650357,0.1256611456,22.26584123
0.1383785625,0.748161799,0.469654257,0.7829341727,0.7462548944,0.6046127135,0.6863666066,0.01835572438,0.3117776468,0.6378221793,0.009344953486,0.03297694368,0.8518879825,0.6840248617,0.2653697331,0.6879628401,0.7924566691,0.3067942831,0.0360373775,0.9327791247,0.3451798383,0.1064817633,0.4918568714,0.7684677957,0.2216473146,0.2694900501,0.2427149868,0.9916730528,0.1974037337,0.575520217,0.9252646417,0.1468965689,0.9708541979,0.9474772344,0.8845719871,0.2145565213,0.634055056,0.760891473,0.9860279282,0.1804238221,0.7660258995,0.3388011699,0.1756264656,0.4213769412,0.7938359121,0.4648498037,0.5375231002,0.9951594102,0.3991092996,0.6154007547,0.3652442016,0.3927856463,0.6956407534,0.9378869761,0.5423589505,0.7683999289,0.08920655882,0.2111580374,0.5021316409,0.02001172363,0.2528549788,0.5174012898,0.01496119826,0.2645462862,0.5140308195,0.573149248,0.9257516931,0.6453456233,0.4147358025,0.9303511771,0.7848829834,0.2000089211,0.1308423613,0.6758116357,0.5598831656,0.7896736138,0.7388050501,0.6252115339,0.9863821716,0.5335897301,0.1131057565,0.8282735648,0.2518533623,0.7773021481,0.957107096,0.696795514,0.5960301609,0.4603861757,0.364409866,0.353004751,0.6363727057,0.7512731169,0.6785170695,0.1984101012,0.4939871801,0.7916400722,0.4757040782,0.5366232797,0.7711360482,0.6612653063,23.18821148
0.4093449209,0.8954127112,0.1625670687,0.9955164486,0.1188525785,0.0149499711,0.8900189011,0.2449535084,0.7296996274,0.8110153749,0.858986391,0.9915942357,0.29403971,0.7102433419,0.1153998583,0.4068092914,0.8479716933,0.3676580461,0.5910953805,0.5037734437,0.6459515311,0.9728943894,0.0557355265,0.5739615175,0.8630287793,0.4813827117,0.07852718594,0.5605393524,0.3320738908,0.1549417853,0.8490345133,0.521599513,0.9332764124,0.8060165046,0.6929717938,0.005025503365,0.4278234566,0.1974862817,0.910797911,0.1745839847,0.2860600517,0.5168367677,0.263363619,0.2098646773,0.5990993251,0.08892952276,0.05816775872,0.3722452952,0.7206644545,0.5548067583,0.4228764685,0.5657515642,0.3654514847,0.9361463354,0.05490489091,0.673391479,0.8912826648,0.8038847087,0.1840410348,0.295926349,0.7170479387,0.08427055918,0.8118616998,0.7189069446,0.7296066492,0.1002413703,0.7177605448,0.6798181252,0.8309224908,0.04159595626,0.02311066847,0.3730070999,0.1487882838,0.5583844776,0.9173489015,0.3914797303,0.8449503773,0.0002408745179,0.1685146435,0.03042353965,0.3281471805,0.9081895957,0.0969521236,0.6064097767,0.4514959391,0.9384682124,0.1225191425,0.2120278505,0.02954196861,0.4339352496,0.2778328996,0.8699059339,0.6049408132,0.614090738,0.5319106969,0.09185033723,0.4450186837,0.9995051897,0.8352292908,0.8934590542,23.05296396
